t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
93.50,24.367,1.941,-3.010,0.276,-0.003,-0.0,-0.5,-13.8,15.753,-0.010,1.941,NAV,1,14.58,0
93.60,24.394,1.937,-3.010,0.274,-0.003,-0.0,-0.5,-13.8,15.725,-0.010,1.937,NAV,1,14.55,0
93.70,24.421,1.932,-3.010,0.273,-0.003,0.0,-0.5,-13.8,15.698,-0.010,1.932,NAV,1,14.52,0
93.80,24.443,1.929,-3.010,0.272,-0.003,0.0,-0.5,-13.8,15.676,-0.010,1.929,NAV,1,14.50,0
93.90,24.470,1.925,-3.010,0.271,-0.003,0.0,-0.5,-13.8,15.649,-0.010,1.925,NAV,1,14.47,0
94.00,24.497,1.920,-3.011,0.270,-0.003,0.0,-0.5,-13.9,15.622,-0.011,1.920,NAV,1,14.44,0
94.10,24.518,1.917,-3.011,0.269,-0.003,0.0,-0.5,-13.9,15.600,-0.011,1.917,NAV,1,14.41,0
94.20,24.545,1.913,-3.011,0.267,-0.003,0.0,-0.5,-13.9,15.573,-0.011,1.913,NAV,1,14.39,0
94.30,24.571,1.909,-3.011,0.266,-0.003,0.0,-0.5,-14.0,15.546,-0.011,1.909,NAV,1,14.36,0
94.40,24.598,1.905,-3.011,0.265,-0.003,-0.0,-0.5,-14.0,15.520,-0.011,1.905,NAV,1,14.33,0
94.50,24.624,1.901,-3.011,0.264,-0.003,-0.0,-0.5,-14.1,15.493,-0.011,1.901,NAV,1,14.30,0
94.60,24.645,1.898,-3.011,0.263,-0.003,-0.0,-0.5,-14.1,15.472,-0.011,1.898,NAV,1,14.28,0
94.70,24.671,1.894,-3.011,0.261,-0.003,-0.0,-0.5,-14.2,15.446,-0.011,1.894,NAV,1,14.25,0
94.80,24.697,1.889,-3.011,0.260,-0.003,-0.0,-0.5,-14.3,15.420,-0.011,1.889,NAV,1,14.22,0
94.90,24.722,1.885,-3.011,0.259,-0.003,-0.0,-0.5,-14.3,15.394,-0.011,1.885,NAV,1,14.20,0
95.00,24.748,1.881,-3.011,0.258,-0.003,-0.0,-0.5,-14.4,15.368,-0.011,1.881,NAV,1,14.17,0
95.10,24.768,1.878,-3.011,0.257,-0.003,-0.0,-0.5,-14.4,15.347,-0.011,1.878,NAV,1,14.14,0
95.20,24.794,1.874,-3.011,0.256,-0.003,-0.0,-0.5,-14.5,15.321,-0.011,1.874,NAV,1,14.14,0
95.30,24.819,1.870,-3.011,0.254,-0.003,-0.0,-0.5,-14.6,15.296,-0.011,1.870,NAV,1,14.12,0
95.40,24.844,1.866,-3.011,0.253,-0.003,-0.0,-0.5,-14.6,15.270,-0.011,1.866,NAV,1,14.09,0
95.50,24.869,1.862,-3.012,0.252,-0.003,-0.0,-0.5,-14.7,15.245,-0.012,1.862,NAV,1,14.07,0
95.60,24.889,1.859,-3.012,0.251,-0.003,0.0,-0.5,-14.7,15.225,-0.012,1.859,NAV,1,14.04,0
95.70,24.914,1.855,-3.012,0.250,-0.003,0.0,-0.5,-14.8,15.199,-0.012,1.855,NAV,1,14.02,0
95.80,24.939,1.851,-3.012,0.249,-0.003,0.0,-0.5,-14.8,15.174,-0.012,1.851,NAV,1,13.99,0
95.90,24.959,1.848,-3.012,0.248,-0.003,0.0,-0.5,-14.9,15.154,-0.012,1.848,NAV,1,13.97,0
96.00,24.983,1.844,-3.012,0.247,-0.003,0.0,-0.5,-14.9,15.130,-0.012,1.844,NAV,1,13.94,0
96.10,25.008,1.840,-3.012,0.246,-0.003,0.0,-0.5,-15.0,15.105,-0.012,1.840,NAV,1,13.92,0
96.20,25.032,1.836,-3.012,0.245,-0.003,0.0,-0.5,-15.0,15.080,-0.012,1.836,NAV,1,13.89,0
96.30,25.051,1.833,-3.012,0.244,-0.003,-0.0,-0.5,-15.1,15.061,-0.012,1.833,NAV,1,13.87,0
96.40,25.071,1.830,-3.012,0.243,-0.003,-0.0,-0.5,-15.1,15.041,-0.012,1.830,NAV,1,13.84,0
96.50,25.090,1.827,-3.012,0.242,-0.003,-0.0,-0.5,-15.2,15.022,-0.012,1.827,NAV,1,13.84,0
96.60,25.114,1.823,-3.012,0.241,-0.003,-0.0,-0.5,-15.2,14.997,-0.012,1.823,NAV,1,13.82,0
96.70,25.138,1.819,-3.012,0.240,-0.003,-0.0,-0.5,-15.3,14.973,-0.012,1.819,NAV,1,13.79,0
96.80,25.162,1.815,-3.013,0.238,-0.003,-0.0,-0.5,-15.3,14.949,-0.013,1.815,NAV,1,13.77,0
96.90,25.180,1.812,-3.013,0.238,-0.003,-0.0,-0.5,-15.4,14.930,-0.013,1.812,NAV,1,13.74,0
97.00,25.204,1.808,-3.013,0.237,-0.003,-0.0,-0.5,-15.4,14.906,-0.013,1.808,NAV,1,13.72,0
97.10,25.227,1.805,-3.013,0.235,-0.003,-0.0,-0.5,-15.5,14.882,-0.013,1.805,NAV,1,13.70,0
97.20,25.251,1.801,-3.013,0.234,-0.003,-0.0,-0.5,-15.5,14.859,-0.013,1.801,NAV,1,13.67,0
97.30,25.269,1.798,-3.013,0.233,-0.003,-0.0,-0.5,-15.6,14.840,-0.013,1.798,NAV,1,13.65,0
97.40,25.292,1.794,-3.013,0.232,-0.003,-0.0,-0.5,-15.6,14.817,-0.013,1.794,NAV,1,13.63,0
97.50,25.315,1.790,-3.013,0.231,-0.003,-0.0,-0.5,-15.7,14.793,-0.013,1.790,NAV,1,13.60,0
97.60,25.338,1.786,-3.013,0.230,-0.003,0.0,-0.5,-15.8,14.770,-0.013,1.786,NAV,1,13.58,0
97.70,25.356,1.783,-3.013,0.229,-0.003,0.0,-0.5,-15.8,14.752,-0.013,1.783,NAV,1,13.56,0
97.80,25.379,1.779,-3.013,0.228,-0.003,0.0,-0.5,-15.9,14.729,-0.013,1.779,NAV,1,13.53,0
97.90,25.402,1.776,-3.014,0.227,-0.003,0.0,-0.5,-15.9,14.706,-0.014,1.776,NAV,1,13.57,0
98.00,25.424,1.772,-3.014,0.226,-0.003,0.0,-0.5,-16.0,14.683,-0.014,1.772,NAV,1,13.55,0
98.10,25.442,1.769,-3.014,0.225,-0.003,0.0,-0.5,-16.0,14.665,-0.014,1.769,NAV,1,13.52,0
98.20,25.465,1.765,-3.014,0.224,-0.003,0.0,-0.5,-16.1,14.642,-0.014,1.765,NAV,1,13.50,0
98.30,25.482,1.762,-3.014,0.224,-0.003,-0.0,-0.5,-16.1,14.624,-0.014,1.762,NAV,1,13.50,0
98.40,25.500,1.759,-3.014,0.223,-0.003,-0.0,-0.5,-16.1,14.606,-0.014,1.759,NAV,1,13.48,0
98.50,25.522,1.755,-3.014,0.222,-0.003,-0.0,-0.5,-16.2,14.584,-0.014,1.755,NAV,1,13.45,0
98.60,25.544,1.752,-3.014,0.221,-0.003,-0.0,-0.5,-16.3,14.562,-0.014,1.752,NAV,1,13.43,0
98.70,25.562,1.749,-3.014,0.220,-0.003,-0.0,-0.5,-16.3,14.544,-0.014,1.749,NAV,1,13.41,0
98.80,25.583,1.745,-3.015,0.219,-0.003,-0.0,-0.5,-16.4,14.522,-0.015,1.745,NAV,1,13.38,0
98.90,25.605,1.741,-3.015,0.218,-0.003,-0.0,-0.5,-16.4,14.500,-0.015,1.741,NAV,1,13.36,0
99.00,25.627,1.738,-3.015,0.217,-0.003,-0.0,-0.5,-16.5,14.478,-0.015,1.738,NAV,1,13.34,0
99.10,25.644,1.735,-3.015,0.216,-0.003,-0.0,-0.5,-16.5,14.461,-0.015,1.735,NAV,1,13.32,0
99.20,25.665,1.731,-3.015,0.215,-0.003,-0.0,-0.5,-16.6,14.439,-0.015,1.731,NAV,1,13.29,0
99.30,25.686,1.727,-3.015,0.214,-0.003,-0.0,-0.5,-16.6,14.417,-0.015,1.727,NAV,1,13.27,0
99.40,25.708,1.724,-3.015,0.213,-0.003,-0.0,-0.5,-16.7,14.396,-0.015,1.724,NAV,1,13.25,0
99.50,25.729,1.720,-3.015,0.212,-0.003,-0.0,-0.5,-16.7,14.375,-0.015,1.720,NAV,1,13.23,0
99.60,25.745,1.717,-3.016,0.211,-0.003,-0.0,-0.5,-16.8,14.358,-0.016,1.717,NAV,1,13.21,0
99.70,25.766,1.714,-3.016,0.210,-0.003,0.0,-0.5,-16.8,14.336,-0.016,1.714,NAV,1,13.18,0
99.80,25.787,1.710,-3.016,0.209,-0.003,0.0,-0.5,-16.9,14.315,-0.016,1.710,NAV,1,13.16,0
99.90,25.808,1.706,-3.016,0.208,-0.003,0.0,-0.5,-17.0,14.294,-0.016,1.706,NAV,1,13.14,0
100.00,25.829,1.703,-3.016,0.207,-0.003,0.0,-0.5,-17.0,14.273,-0.016,1.703,NAV,1,13.12,0
100.10,25.845,1.700,-3.016,0.207,-0.003,0.0,-0.5,-17.1,14.257,-0.016,1.700,NAV,1,13.12,0
100.20,25.865,1.696,-3.016,0.206,-0.003,-0.0,-0.5,-17.1,14.236,-0.016,1.696,NAV,1,13.10,0
100.30,25.886,1.693,-3.017,0.205,-0.003,-0.0,-0.5,-17.2,14.215,-0.017,1.693,NAV,1,13.08,0
100.40,25.906,1.689,-3.017,0.204,-0.003,-0.0,-0.5,-17.2,14.195,-0.017,1.689,NAV,1,13.05,0
100.50,25.926,1.686,-3.017,0.203,-0.003,-0.0,-0.5,-17.3,14.174,-0.017,1.686,NAV,1,13.03,0
100.60,25.942,1.683,-3.017,0.202,-0.003,-0.0,-0.5,-17.3,14.158,-0.017,1.683,NAV,1,13.01,0
100.70,25.962,1.679,-3.017,0.201,-0.003,-0.0,-0.5,-17.4,14.138,-0.017,1.679,NAV,1,12.99,0
100.80,25.982,1.676,-3.017,0.200,-0.003,-0.0,-0.5,-17.5,14.118,-0.017,1.676,NAV,1,12.97,0
100.90,26.002,1.672,-3.017,0.199,-0.003,-0.0,-0.5,-17.5,14.098,-0.017,1.672,NAV,1,12.95,0
101.00,26.018,1.669,-3.018,0.198,-0.003,-0.0,-0.5,-17.6,14.081,-0.018,1.669,NAV,1,12.93,0
101.10,26.037,1.666,-3.018,0.197,-0.003,-0.0,-0.5,-17.6,14.062,-0.018,1.666,NAV,1,12.91,0
101.20,26.057,1.662,-3.018,0.197,-0.003,-0.0,-0.5,-17.7,14.042,-0.018,1.662,NAV,1,12.89,0
101.30,26.076,1.659,-3.018,0.196,-0.003,-0.0,-0.5,-17.7,14.022,-0.018,1.659,NAV,1,12.87,0
101.40,26.096,1.655,-3.018,0.195,-0.003,-0.0,-0.5,-17.8,14.002,-0.018,1.655,NAV,1,12.85,0
101.50,26.115,1.652,-3.018,0.194,-0.003,-0.0,-0.5,-17.9,13.983,-0.018,1.652,NAV,1,12.83,0
101.60,26.131,1.649,-3.019,0.193,-0.003,-0.0,-0.5,-17.9,13.967,-0.019,1.649,NAV,1,12.81,0
101.70,26.150,1.646,-3.019,0.192,-0.003,0.0,-0.5,-18.0,13.948,-0.019,1.646,NAV,1,12.79,0
101.80,26.169,1.642,-3.019,0.191,-0.003,0.0,-0.5,-18.0,13.928,-0.019,1.642,NAV,1,12.77,0
101.90,26.184,1.639,-3.019,0.191,-0.003,0.0,-0.5,-18.1,13.913,-0.019,1.639,NAV,1,12.75,0
102.00,26.203,1.636,-3.019,0.190,-0.003,0.0,-0.5,-18.1,13.894,-0.019,1.636,NAV,1,12.73,0
102.10,26.222,1.633,-3.019,0.189,-0.004,-0.0,-0.5,-18.2,13.875,-0.019,1.633,NAV,1,12.71,0
102.20,26.240,1.629,-3.020,0.188,-0.004,-0.0,-0.5,-18.2,13.856,-0.020,1.629,NAV,1,12.69,0
102.30,26.255,1.626,-3.020,0.187,-0.004,-0.0,-0.5,-18.3,13.841,-0.020,1.626,NAV,1,12.69,0
102.40,26.274,1.623,-3.020,0.186,-0.004,-0.0,-0.5,-18.4,13.822,-0.020,1.623,NAV,1,12.67,0
102.50,26.292,1.620,-3.020,0.186,-0.004,-0.0,-0.5,-18.4,13.803,-0.020,1.620,NAV,1,12.65,0
102.60,26.307,1.617,-3.020,0.185,-0.004,-0.0,-0.5,-18.5,13.788,-0.020,1.617,NAV,1,12.63,0
102.70,26.325,1.613,-3.021,0.184,-0.004,-0.0,-0.5,-18.5,13.770,-0.021,1.613,NAV,1,12.61,0
102.80,26.343,1.610,-3.021,0.184,-0.003,-0.0,-0.5,-18.6,13.751,-0.021,1.610,NAV,1,12.60,0
102.90,26.358,1.607,-3.021,0.183,-0.003,-0.0,-0.5,-18.6,13.736,-0.021,1.607,NAV,1,12.58,0
103.00,26.376,1.604,-3.021,0.183,-0.003,-0.0,-0.5,-18.7,13.718,-0.021,1.604,NAV,1,12.56,0
103.10,26.394,1.600,-3.021,0.182,-0.003,-0.0,-0.5,-18.7,13.700,-0.021,1.600,NAV,1,12.63,0
103.20,26.412,1.597,-3.021,0.181,-0.003,-0.0,-0.5,-18.8,13.681,-0.021,1.597,NAV,1,12.61,0
103.30,26.427,1.594,-3.022,0.181,-0.003,-0.0,-0.5,-18.8,13.667,-0.022,1.594,NAV,1,12.59,0
103.40,26.445,1.591,-3.022,0.180,-0.003,-0.0,-0.5,-18.9,13.648,-0.022,1.591,NAV,1,12.57,0
103.50,26.462,1.587,-3.022,0.180,-0.003,-0.0,-0.5,-18.9,13.630,-0.022,1.587,NAV,1,12.55,0
103.60,26.480,1.584,-3.022,0.179,-0.003,0.0,-0.5,-19.0,13.612,-0.022,1.584,NAV,1,12.53,0
103.70,26.495,1.581,-3.022,0.179,-0.003,0.0,-0.5,-19.0,13.598,-0.022,1.581,NAV,1,12.51,0
103.80,26.512,1.578,-3.023,0.179,-0.003,0.0,-0.5,-19.1,13.580,-0.023,1.578,NAV,1,12.49,0
103.90,26.530,1.574,-3.023,0.178,-0.004,0.0,-0.5,-19.1,13.562,-0.023,1.574,NAV,1,12.48,0
104.00,26.548,1.571,-3.023,0.178,-0.004,0.0,-0.5,-19.2,13.544,-0.023,1.571,NAV,1,12.46,0
104.10,26.565,1.568,-3.023,0.177,-0.004,-0.0,-0.5,-19.3,13.526,-0.023,1.568,NAV,1,12.44,0
104.20,26.579,1.565,-3.023,0.177,-0.004,-0.0,-0.5,-19.3,13.512,-0.023,1.565,NAV,1,12.44,0
104.30,26.597,1.561,-3.024,0.177,-0.004,-0.0,-0.5,-19.3,13.494,-0.024,1.561,NAV,1,12.42,0
104.40,26.614,1.558,-3.024,0.177,-0.004,-0.0,-0.5,-19.4,13.476,-0.024,1.558,NAV,1,12.40,0
104.50,26.632,1.554,-3.024,0.176,-0.004,-0.0,-0.5,-19.4,13.458,-0.024,1.554,NAV,1,12.38,0
104.60,26.649,1.551,-3.024,0.176,-0.004,-0.0,-0.5,-19.5,13.441,-0.024,1.551,NAV,1,12.36,0
104.70,26.663,1.548,-3.024,0.176,-0.004,-0.0,-0.5,-19.5,13.426,-0.024,1.548,NAV,1,12.34,0
104.80,26.681,1.545,-3.025,0.175,-0.004,-0.0,-0.5,-19.6,13.409,-0.025,1.545,NAV,1,12.33,0
104.90,26.698,1.541,-3.025,0.175,-0.004,-0.0,-0.5,-19.6,13.391,-0.025,1.541,NAV,1,12.31,0
105.00,26.715,1.537,-3.025,0.175,-0.004,-0.0,-0.5,-19.7,13.373,-0.025,1.537,NAV,1,12.29,0
105.10,26.729,1.535,-3.025,0.175,-0.004,-0.0,-0.5,-19.7,13.359,-0.025,1.535,NAV,1,12.27,0
105.20,26.746,1.531,-3.025,0.175,-0.004,-0.0,-0.5,-19.8,13.342,-0.025,1.531,NAV,1,12.25,0
105.30,26.764,1.527,-3.026,0.174,-0.004,-0.0,-0.5,-19.8,13.324,-0.026,1.527,NAV,1,12.23,0
105.40,26.781,1.524,-3.026,0.174,-0.004,-0.0,-0.5,-19.9,13.307,-0.026,1.524,NAV,1,12.21,0
105.50,26.798,1.520,-3.026,0.174,-0.004,0.0,-0.5,-19.9,13.289,-0.026,1.520,NAV,1,12.20,0
105.60,26.812,1.517,-3.026,0.174,-0.004,0.0,-0.5,-20.0,13.275,-0.026,1.517,NAV,1,12.18,0
105.70,26.829,1.514,-3.026,0.174,-0.004,0.0,-0.5,-20.0,13.258,-0.026,1.514,NAV,1,12.16,0
105.80,26.843,1.511,-3.027,0.174,-0.004,0.0,-0.5,-20.0,13.244,-0.027,1.511,NAV,1,12.14,0
105.90,26.856,1.508,-3.027,0.173,-0.004,0.0,-0.5,-20.1,13.230,-0.027,1.508,NAV,1,12.14,0
106.00,26.874,1.504,-3.027,0.173,-0.004,0.0,-0.5,-20.1,13.212,-0.027,1.504,NAV,1,12.12,0
106.10,26.887,1.501,-3.027,0.173,-0.004,-0.0,-0.5,-20.2,13.198,-0.027,1.501,NAV,1,12.11,0
106.20,26.904,1.498,-3.027,0.173,-0.004,-0.0,-0.5,-20.2,13.181,-0.027,1.498,NAV,1,12.09,0
106.30,26.921,1.494,-3.027,0.173,-0.004,-0.0,-0.5,-20.3,13.164,-0.027,1.494,NAV,1,12.07,0
106.40,26.938,1.490,-3.028,0.173,-0.004,-0.0,-0.5,-20.3,13.146,-0.028,1.490,NAV,1,12.05,0
106.50,26.952,1.487,-3.028,0.173,-0.004,-0.0,-0.5,-20.3,13.132,-0.028,1.487,NAV,1,12.03,0
106.60,26.969,1.484,-3.028,0.172,-0.003,-0.0,-0.5,-20.4,13.115,-0.028,1.484,NAV,1,12.02,0
106.70,26.986,1.480,-3.028,0.172,-0.003,-0.0,-0.5,-20.4,13.098,-0.028,1.480,AVOID,1,12.00,1
106.80,27.000,1.477,-3.028,0.172,-0.004,-0.0,-0.5,-20.5,13.084,-0.028,1.477,AVOID,1,11.98,1
106.90,27.017,1.473,-3.029,0.170,-0.004,-0.0,-0.5,-20.6,13.067,-0.029,1.473,AVOID,1,11.96,1
107.00,27.033,1.470,-3.029,0.168,-0.004,-0.0,-0.5,-20.7,13.050,-0.029,1.470,AVOID,1,11.94,1
107.10,27.046,1.467,-3.029,0.166,-0.004,-0.0,-0.5,-20.8,13.036,-0.029,1.467,AVOID,1,11.93,1
107.20,27.063,1.463,-3.029,0.164,-0.004,0.0,-0.5,-20.9,13.020,-0.029,1.463,AVOID,1,11.91,1
107.30,27.079,1.460,-3.030,0.162,-0.005,0.0,-0.6,-20.9,13.003,-0.030,1.460,AVOID,1,11.89,1
107.40,27.092,1.457,-3.030,0.160,-0.005,0.0,-0.6,-21.0,12.990,-0.030,1.457,AVOID,1,11.89,1
107.50,27.107,1.454,-3.030,0.159,-0.005,0.0,-0.6,-21.1,12.974,-0.030,1.454,AVOID,1,11.87,1
107.60,27.123,1.450,-3.031,0.157,-0.005,0.0,-0.6,-21.1,12.958,-0.031,1.450,AVOID,1,11.86,1
107.70,27.138,1.447,-3.031,0.155,-0.004,0.0,-0.6,-21.2,12.943,-0.031,1.447,AVOID,1,11.84,1
107.80,27.154,1.443,-3.031,0.154,-0.004,0.0,-0.6,-21.3,12.927,-0.031,1.443,AVOID,1,11.83,1
107.90,27.166,1.441,-3.031,0.153,-0.004,0.0,-0.6,-21.3,12.915,-0.031,1.441,AVOID,1,11.81,1
108.00,27.181,1.437,-3.031,0.152,-0.004,0.0,-0.6,-21.3,12.900,-0.031,1.437,AVOID,1,11.79,1
108.10,27.196,1.434,-3.032,0.150,-0.004,0.0,-0.6,-21.4,12.884,-0.032,1.434,AVOID,1,11.78,1
108.20,27.208,1.431,-3.032,0.149,-0.004,0.0,-0.6,-21.4,12.872,-0.032,1.431,AVOID,1,11.76,1
108.30,27.219,1.429,-3.032,0.148,-0.003,0.0,-0.5,-21.4,12.860,-0.032,1.429,AVOID,1,11.75,1
108.40,27.231,1.426,-3.032,0.147,-0.003,0.0,-0.5,-21.5,12.848,-0.032,1.426,AVOID,1,11.73,1
108.50,27.243,1.424,-3.032,0.146,-0.003,0.0,-0.5,-21.5,12.837,-0.032,1.424,AVOID,1,11.73,1
108.60,27.254,1.421,-3.032,0.145,-0.003,0.0,-0.5,-21.5,12.825,-0.032,1.421,AVOID,1,11.72,1
108.70,27.268,1.418,-3.033,0.144,-0.003,0.0,-0.5,-21.5,12.810,-0.033,1.418,AVOID,1,11.70,1
108.80,27.282,1.415,-3.033,0.143,-0.003,-0.0,-0.4,-21.6,12.796,-0.033,1.415,AVOID,1,11.69,1
108.90,27.294,1.412,-3.033,0.142,-0.003,-0.0,-0.4,-21.6,12.785,-0.033,1.412,AVOID,1,11.67,1
109.00,27.308,1.409,-3.033,0.140,-0.004,-0.0,-0.4,-21.6,12.770,-0.033,1.409,AVOID,1,11.66,1
109.10,27.321,1.406,-3.034,0.139,-0.004,-0.0,-0.4,-21.6,12.756,-0.034,1.406,AVOID,1,11.64,1
109.20,27.335,1.402,-3.034,0.138,-0.004,0.0,-0.4,-21.7,12.742,-0.034,1.402,AVOID,1,11.63,1
109.30,27.346,1.400,-3.034,0.137,-0.004,0.0,-0.5,-21.7,12.731,-0.034,1.400,AVOID,1,11.62,1
109.40,27.359,1.397,-3.034,0.137,-0.004,0.0,-0.5,-21.7,12.718,-0.034,1.397,AVOID,1,11.67,1
109.50,27.373,1.394,-3.035,0.136,-0.004,0.0,-0.5,-21.7,12.704,-0.035,1.394,AVOID,1,11.66,1
109.60,27.386,1.391,-3.035,0.135,-0.004,0.0,-0.5,-21.8,12.690,-0.035,1.391,AVOID,1,11.65,1
109.70,27.399,1.387,-3.035,0.134,-0.005,0.0,-0.5,-21.8,12.677,-0.035,1.387,AVOID,1,11.64,1
109.80,27.413,1.384,-3.036,0.134,-0.004,0.0,-0.6,-21.8,12.663,-0.036,1.384,AVOID,1,11.62,1
109.90,27.423,1.382,-3.036,0.135,-0.004,0.0,-0.6,-21.8,12.653,-0.036,1.382,AVOID,1,11.61,1
110.00,27.437,1.379,-3.036,0.138,-0.004,0.0,-0.5,-21.8,12.639,-0.036,1.379,AVOID,1,11.60,1
110.10,27.450,1.375,-3.036,0.142,-0.003,0.0,-0.5,-21.9,12.625,-0.036,1.375,AVOID,1,11.58,1
110.20,27.465,1.372,-3.037,0.148,-0.002,0.0,-0.4,-21.9,12.610,-0.037,1.372,AVOID,1,11.57,1
110.30,27.479,1.368,-3.037,0.155,-0.001,0.0,-0.3,-21.9,12.595,-0.037,1.368,AVOID,1,11.55,1
110.40,27.492,1.365,-3.037,0.162,-0.001,-0.0,-0.2,-22.0,12.583,-0.037,1.365,AVOID,1,11.55,1
110.50,27.508,1.360,-3.037,0.172,0.001,-0.0,-0.1,-22.0,12.566,-0.037,1.360,AVOID,1,11.53,1
110.60,27.525,1.355,-3.036,0.184,0.002,-0.0,0.1,-22.1,12.548,-0.036,1.355,AVOID,1,11.51,1
110.70,27.544,1.350,-3.036,0.198,0.003,-0.0,0.3,-22.1,12.529,-0.036,1.350,AVOID,1,11.49,1
110.80,27.564,1.344,-3.036,0.213,0.004,-0.0,0.4,-22.2,12.509,-0.036,1.344,AVOID,1,11.47,1
110.90,27.581,1.339,-3.036,0.227,0.005,-0.0,0.6,-22.3,12.491,-0.036,1.339,AVOID,1,11.45,1
111.00,27.603,1.332,-3.036,0.244,0.006,-0.0,0.8,-22.3,12.468,-0.036,1.332,AVOID,1,11.43,1
111.10,27.627,1.325,-3.035,0.259,0.006,-0.0,0.9,-22.4,12.443,-0.035,1.325,AVOID,1,11.40,1
111.20,27.653,1.317,-3.035,0.273,0.006,-0.0,1.0,-22.6,12.417,-0.035,1.317,AVOID,1,11.37,1
111.30,27.680,1.308,-3.035,0.286,0.005,-0.0,1.0,-22.7,12.389,-0.035,1.308,AVOID,1,11.34,1
111.40,27.702,1.301,-3.035,0.295,0.004,-0.0,1.0,-22.9,12.367,-0.035,1.301,AVOID,1,11.31,1
111.50,27.731,1.292,-3.035,0.306,0.002,0.0,0.9,-23.1,12.337,-0.035,1.292,AVOID,1,11.28,1
111.60,27.761,1.282,-3.036,0.316,0.000,0.0,0.7,-23.3,12.306,-0.036,1.282,AVOID,1,11.25,1
111.70,27.791,1.272,-3.036,0.318,-0.003,0.0,0.5,-23.6,12.275,-0.036,1.272,NAV,1,11.21,0
111.80,27.815,1.264,-3.037,0.306,-0.007,0.0,0.3,-23.8,12.250,-0.037,1.264,NAV,1,11.18,0
111.90,27.844,1.255,-3.038,0.293,-0.012,0.0,-0.2,-24.1,12.221,-0.038,1.255,NAV,1,11.15,0
112.00,27.871,1.247,-3.039,0.282,-0.016,0.0,-0.6,-24.4,12.193,-0.039,1.247,NAV,1,,0
112.10,27.898,1.239,-3.040,0.273,-0.019,0.0,-1.1,-24.7,12.165,-0.040,1.239,NAV,1,,0
112.20,27.919,1.233,-3.041,0.266,-0.021,0.0,-1.5,-25.0,12.144,-0.041,1.233,NAV,1,,0
112.30,27.945,1.225,-3.043,0.259,-0.021,0.0,-1.8,-25.3,12.118,-0.043,1.225,NAV,1,,0
112.40,27.969,1.218,-3.044,0.253,-0.021,0.0,-2.1,-25.6,12.092,-0.044,1.218,NAV,1,,0
112.50,27.994,1.211,-3.045,0.247,-0.019,0.0,-2.2,-25.8,12.067,-0.045,1.211,NAV,1,,0
112.60,28.018,1.204,-3.046,0.242,-0.015,0.0,-2.2,-26.1,12.043,-0.046,1.204,NAV,1,,0
112.70,28.036,1.198,-3.046,0.238,-0.012,0.0,-2.1,-26.3,12.023,-0.046,1.198,AVOID,1,,1
112.80,28.060,1.192,-3.046,0.233,-0.008,-0.0,-1.9,-26.5,12.000,-0.046,1.192,AVOID,1,,1
112.90,28.078,1.187,-3.046,0.229,-0.005,-0.0,-1.6,-26.7,11.981,-0.046,1.187,AVOID,1,,1
113.00,28.100,1.181,-3.046,0.225,-0.002,-0.0,-1.2,-27.0,11.959,-0.046,1.181,AVOID,1,,1
113.10,28.122,1.174,-3.046,0.220,0.001,-0.1,-0.8,-27.2,11.936,-0.046,1.174,AVOID,1,,1
113.20,28.143,1.169,-3.045,0.215,0.003,-0.1,-0.5,-27.5,11.914,-0.045,1.169,AVOID,1,,1
113.30,28.164,1.163,-3.045,0.209,0.005,-0.0,-0.1,-27.7,11.893,-0.045,1.163,AVOID,1,,1
113.40,28.180,1.158,-3.044,0.204,0.005,-0.0,0.1,-27.8,11.876,-0.044,1.158,AVOID,1,,1
113.50,28.192,1.155,-3.044,0.201,0.005,-0.0,0.2,-28.0,11.864,-0.044,1.155,AVOID,1,,1
113.60,28.212,1.149,-3.044,0.195,0.004,0.0,0.4,-28.1,11.844,-0.044,1.149,AVOID,1,,1
113.70,28.231,1.144,-3.044,0.190,0.002,0.0,0.4,-28.3,11.825,-0.044,1.144,AVOID,1,,1
113.80,28.249,1.139,-3.044,0.185,-0.000,0.1,0.3,-28.5,11.806,-0.044,1.139,AVOID,1,,1
113.90,28.264,1.135,-3.044,0.181,-0.002,0.1,0.2,-28.6,11.791,-0.044,1.135,AVOID,1,,1
114.00,28.282,1.131,-3.044,0.177,-0.004,0.1,-0.0,-28.8,11.773,-0.044,1.131,AVOID,1,,1
114.10,28.299,1.126,-3.045,0.174,-0.006,0.1,-0.3,-28.9,11.755,-0.045,1.126,AVOID,1,,1
114.20,28.316,1.121,-3.045,0.171,-0.008,0.2,-0.5,-29.1,11.737,-0.045,1.121,AVOID,1,,1
114.30,28.330,1.118,-3.046,0.170,-0.009,0.1,-0.8,-29.2,11.723,-0.046,1.118,AVOID,1,,1
114.40,28.347,1.113,-3.046,0.168,-0.009,0.1,-1.0,-29.3,11.706,-0.046,1.113,AVOID,1,,1
114.50,28.364,1.109,-3.047,0.167,-0.009,0.1,-1.2,-29.4,11.689,-0.047,1.109,AVOID,1,,1
114.60,28.380,1.105,-3.047,0.166,-0.008,0.1,-1.3,-29.5,11.672,-0.047,1.105,AVOID,1,,1
114.70,28.394,1.101,-3.048,0.166,-0.007,0.1,-1.4,-29.6,11.659,-0.048,1.101,AVOID,1,,1
